Visit ID,Visit Date,Store ID,Execution Score,On_Shelf,Inventory_Level,Customer ID,Product ID,Sales,Quantity,Price,Planogram_Compliance
277,10/13/2017,AG-10495,68,0,16,AG-10495,OFF-PA-10000673,11.648,2,5.824,1
278,10/13/2017,AG-10495,76,1,19,AG-10495,OFF-PA-10004470,18.176,4,4.544,1
279,10/13/2017,AG-10495,83,1,17,AG-10495,OFF-ST-10000876,59.712,6,9.952,0
280,10/13/2017,AG-10495,93,1,18,AG-10495,OFF-LA-10002043,24.84,3,8.28,1
281,9/26/2015,SC-20725,81,0,20,SC-20725,OFF-BI-10004967,2.08,5,0.416,1
282,9/26/2015,SC-20725,69,0,18,SC-20725,TEC-PH-10001760,1114.4,7,159.2,1
283,11/2/2015,JO-15280,100,0,10,JO-15280,FUR-TA-10002903,1038.84,5,207.768,1
284,9/26/2015,TB-21520,67,1,19,TB-21520,OFF-PA-10000474,141.76,5,28.352,1
285,9/26/2015,TB-21520,61,1,11,TB-21520,TEC-AC-10001956,239.8,5,47.96,1
286,9/26/2015,TB-21520,50,1,18,TB-21520,OFF-PA-10004100,31.104,6,5.184,0
287,12/18/2016,AH-10195,53,1,19,AH-10195,OFF-BI-10000778,254.058,7,36.294,0
288,12/18/2016,AH-10195,79,1,21,AH-10195,OFF-AP-10002684,194.528,2,97.264,0
289,12/18/2016,AH-10195,68,1,11,AH-10195,OFF-SU-10000646,961.48,5,192.296,1
290,11/20/2016,NZ-18565,83,0,19,NZ-18565,OFF-FA-10002983,19.096,7,2.728,0
291,11/20/2016,NZ-18565,86,1,27,NZ-18565,OFF-LA-10004689,18.496,8,2.312,0
292,11/20/2016,NZ-18565,66,1,15,NZ-18565,TEC-AC-10002001,255.984,2,127.992,1
293,11/20/2016,NZ-18565,95,0,9,NZ-18565,FUR-BO-10004709,86.97,3,28.99,1
294,12/26/2014,KL-16555,54,1,14,KL-16555,FUR-FU-10004091,300.416,8,37.552,1
295,12/26/2014,KL-16555,85,1,10,KL-16555,FUR-CH-10001891,230.352,3,76.784,0
296,12/26/2014,KL-16555,81,1,15,KL-16555,FUR-FU-10002918,218.352,3,72.784,1
297,12/26/2014,KL-16555,88,1,16,KL-16555,OFF-BI-10004593,78.6,5,15.72,1
298,12/26/2014,KL-16555,53,1,19,KL-16555,OFF-FA-10004854,27.552,3,9.184,0
299,10/28/2016,JD-15895,79,1,11,JD-15895,OFF-PA-10002105,32.4,5,6.48,0
300,10/28/2016,JD-15895,82,1,14,JD-15895,OFF-ST-10002756,1082.48,8,135.31,1
301,10/28/2016,JD-15895,75,1,15,JD-15895,OFF-PA-10004243,56.91,3,18.97,1
302,10/28/2016,JD-15895,65,1,24,JD-15895,FUR-FU-10001861,77.6,4,19.4,0
303,10/28/2016,JD-15895,83,0,10,JD-15895,OFF-BI-10002706,14.28,1,14.28,1
304,11/19/2017,JH-15910,88,1,9,JH-15910,FUR-TA-10002533,219.075,3,73.025,0
305,5/4/2015,AS-10225,57,1,9,AS-10225,FUR-FU-10002671,26.8,2,13.4,1
306,12/30/2014,KB-16600,86,0,23,KB-16600,OFF-AR-10003651,9.84,3,3.28,1
307,6/1/2014,CR-12625,97,1,10,CR-12625,OFF-BI-10001072,45.48,3,15.16,1
308,6/1/2014,CR-12625,68,1,26,CR-12625,OFF-AR-10002135,289.2,6,48.2,1
309,4/15/2017,SH-20395,87,1,12,SH-20395,OFF-AR-10002804,4.89,1,4.89,1
310,9/12/2016,BP-11185,95,1,23,BP-11185,FUR-FU-10001918,15.136,4,3.784,1
311,9/12/2016,BP-11185,87,1,10,BP-11185,FUR-CH-10004086,466.768,2,233.384,0
312,9/12/2016,BP-11185,50,0,16,BP-11185,FUR-FU-10001756,15.232,1,15.232,1
313,9/12/2016,BP-11185,52,1,20,BP-11185,OFF-LA-10000634,6.264,3,2.088,1
314,9/27/2014,TS-21205,79,1,13,TS-21205,FUR-FU-10001588,87.54,3,29.18,1
315,8/9/2014,AG-10525,91,1,16,AG-10525,TEC-PH-10002398,178.384,2,89.192,1
316,8/9/2014,AG-10525,71,1,8,AG-10525,OFF-PA-10001937,15.552,3,5.184,1
317,12/28/2014,SP-20860,60,0,15,SP-20860,OFF-AR-10003373,99.136,4,24.784,1
318,11/4/2014,NM-18445,52,0,18,NM-18445,FUR-CH-10002602,135.882,1,135.882,1
319,11/4/2014,NM-18445,93,1,17,NM-18445,TEC-MA-10002927,3991.98,2,1995.99,1
320,11/4/2014,NM-18445,57,1,21,NM-18445,TEC-PH-10004093,275.94,6,45.99,1
321,11/4/2014,NM-18445,51,1,17,NM-18445,TEC-AC-10000892,360,4,90,0
322,11/4/2014,NM-18445,80,1,14,NM-18445,OFF-ST-10002974,43.57,1,43.57,1
323,9/19/2014,FA-14230,68,1,22,FA-14230,OFF-FA-10000624,7.16,2,3.58,1
324,4/23/2016,GK-14620,70,1,19,GK-14620,OFF-BI-10004593,251.52,6,41.92,1
325,4/23/2016,GK-14620,55,1,21,GK-14620,TEC-AC-10001908,99.99,1,99.99,0
326,11/3/2017,DJ-13510,50,0,6,DJ-13510,FUR-FU-10001967,15.992,1,15.992,0
327,8/30/2016,PO-18850,81,1,8,PO-18850,TEC-PH-10003645,290.898,3,96.966,0
328,8/30/2016,PO-18850,58,1,20,PO-18850,OFF-ST-10000675,54.224,2,27.112,1
329,8/30/2016,PO-18850,63,0,12,PO-18850,FUR-CH-10003312,786.744,4,196.686,0
330,8/30/2016,PO-18850,58,1,20,PO-18850,OFF-LA-10001074,100.24,10,10.024,1
331,8/30/2016,PO-18850,58,0,23,PO-18850,OFF-BI-10001524,37.764,6,6.294,0
332,4/25/2016,JL-15850,50,1,12,JL-15850,TEC-PH-10004614,82.8,2,41.4,0
333,4/25/2016,JL-15850,83,1,19,JL-15850,OFF-BI-10001153,20.724,2,10.362,0
334,4/25/2016,JL-15850,79,0,13,JL-15850,OFF-BI-10001982,4.896,3,1.632,0
335,9/1/2015,DB-13615,68,0,19,DB-13615,OFF-BI-10001922,4.752,1,4.752,1
336,9/1/2015,DB-13615,74,1,9,DB-13615,TEC-CO-10001449,959.984,2,479.992,1
337,9/1/2015,DB-13615,54,1,18,DB-13615,OFF-BI-10004140,14.368,4,3.592,0
338,7/12/2014,AC-10420,96,1,7,AC-10420,OFF-BI-10003314,7.712,2,3.856,1
339,7/12/2014,AC-10420,61,0,15,AC-10420,FUR-TA-10004575,698.352,3,232.784,1
340,6/22/2015,KL-16645,90,0,22,KL-16645,OFF-FA-10000490,4.96,4,1.24,1
341,4/13/2014,JD-15895,96,1,19,JD-15895,OFF-AR-10000122,17.856,4,4.464,0
342,4/13/2014,JD-15895,93,1,16,JD-15895,OFF-BI-10003656,509.97,10,50.997,0
343,4/13/2014,JD-15895,77,1,23,JD-15895,OFF-FA-10002780,30.992,13,2.384,1
344,4/13/2014,JD-15895,91,1,24,JD-15895,TEC-PH-10000702,71.928,12,5.994,1
345,12/20/2015,CS-12130,83,0,10,CS-12130,OFF-ST-10000107,88.8,4,22.2,0
346,6/15/2017,CC-12550,95,1,12,CC-12550,TEC-PH-10002293,47.976,3,15.992,1
347,7/8/2017,TD-20995,68,1,12,TD-20995,OFF-AR-10004027,7.56,3,2.52,1
348,7/8/2017,TD-20995,64,0,9,TD-20995,OFF-PA-10000249,24.56,2,12.28,1
349,7/8/2017,TD-20995,63,0,13,TD-20995,OFF-AR-10001374,12.96,2,6.48,0
350,9/1/2016,AB-10060,77,1,13,AB-10060,TEC-AC-10000290,6.79,1,6.79,1
351,9/1/2016,AB-10060,96,1,10,AB-10060,OFF-PA-10001970,24.56,2,12.28,1
352,9/1/2016,AB-10060,77,1,20,AB-10060,OFF-BI-10002160,3.048,1,3.048,1
353,9/1/2016,AB-10060,80,1,22,AB-10060,OFF-PA-10001970,49.12,4,12.28,1
354,9/1/2016,AB-10060,61,1,17,AB-10060,OFF-BI-10004995,4355.168,4,1088.792,0
355,4/8/2016,JL-15505,60,1,11,JL-15505,FUR-BO-10002268,388.704,6,64.784,1
356,4/8/2016,JL-15505,96,0,18,JL-15505,OFF-EN-10001137,8.26,2,4.13,0
357,4/8/2016,JL-15505,59,1,16,JL-15505,OFF-AR-10002399,17.04,4,4.26,1
358,4/8/2016,JL-15505,57,1,25,JL-15505,OFF-PA-10002713,34.4,5,6.88,1
359,4/23/2016,HK-14890,74,0,11,HK-14890,OFF-PA-10002666,36.24,5,7.248,1
360,3/8/2017,VB-21745,75,1,15,VB-21745,OFF-AP-10001124,647.84,8,80.98,0
361,3/8/2017,VB-21745,94,1,21,VB-21745,OFF-LA-10001158,20.7,2,10.35,1
362,9/25/2017,KW-16435,55,0,21,KW-16435,OFF-LA-10001158,20.7,2,10.35,0
363,9/25/2017,KW-16435,82,1,20,KW-16435,FUR-CH-10000785,488.646,3,162.882,1
364,9/25/2017,KW-16435,85,0,19,KW-16435,OFF-AR-10003732,5.56,2,2.78,1
365,9/25/2017,KW-16435,53,0,18,KW-16435,FUR-FU-10000023,47.12,8,5.89,1
366,9/24/2014,JD-16060,65,1,10,JD-16060,OFF-ST-10001713,211.96,4,52.99,0
367,10/21/2016,MK-17905,95,1,24,MK-17905,OFF-BI-10002412,23.2,4,5.8,1
368,10/21/2016,MK-17905,96,1,12,MK-17905,OFF-SU-10001225,7.36,2,3.68,1
369,10/21/2016,MK-17905,94,1,14,MK-17905,OFF-ST-10002406,104.79,7,14.97,1
370,10/21/2016,MK-17905,69,1,23,MK-17905,FUR-BO-10002545,1043.92,4,260.98,1
371,5/29/2017,GT-14755,71,1,21,GT-14755,OFF-PA-10002036,25.92,5,5.184,1
372,5/29/2017,GT-14755,56,1,21,GT-14755,OFF-ST-10002205,53.424,3,17.808,1
373,7/23/2014,AG-10900,84,0,22,AG-10900,OFF-BI-10001982,8.16,5,1.632,1
374,7/23/2014,AG-10900,75,1,28,AG-10900,TEC-AC-10003911,1023.936,8,127.992,1
375,7/23/2014,AG-10900,78,0,19,AG-10900,OFF-AR-10000658,9.24,1,9.24,1
376,7/23/2014,AG-10900,90,1,19,AG-10900,TEC-AC-10002076,479.04,10,47.904,1
377,9/28/2016,MM-18280,62,1,17,MM-18280,OFF-PA-10003039,99.136,4,24.784,1
378,8/27/2017,AR-10405,62,0,19,AR-10405,FUR-TA-10004915,1488.424,7,212.632,1
379,4/28/2015,RA-19915,94,0,21,RA-19915,OFF-AP-10000696,8.652,3,2.884,0
380,4/28/2015,RA-19915,77,1,8,RA-19915,OFF-ST-10003327,23.832,3,7.944,1
381,4/28/2015,RA-19915,93,1,24,RA-19915,OFF-BI-10000309,12.176,4,3.044,1
382,10/28/2016,AS-10285,63,0,18,AS-10285,OFF-PA-10004734,50.96,7,7.28,1
383,10/28/2016,AS-10285,73,1,9,AS-10285,OFF-BI-10002225,49.536,3,16.512,0
384,6/26/2015,LA-16780,57,1,13,LA-16780,TEC-AC-10004708,41.9,2,20.95,1
385,11/27/2015,DO-13435,78,1,17,DO-13435,FUR-TA-10000617,375.4575,3,125.1525,1
386,11/27/2015,DO-13435,80,1,11,DO-13435,TEC-AC-10002335,83.976,3,27.992,1
387,12/3/2015,DK-13225,62,1,11,DK-13225,TEC-MA-10001681,482.34,4,120.585,1
388,12/3/2015,DK-13225,67,0,14,DK-13225,FUR-FU-10001935,2.96,1,2.96,0
389,11/24/2014,NG-18430,85,1,18,NG-18430,OFF-AR-10004757,2.624,1,2.624,1
390,12/11/2017,MV-18190,55,1,21,MV-18190,OFF-BI-10000050,23.36,4,5.84,1
391,12/11/2017,MV-18190,66,1,17,MV-18190,TEC-AC-10001998,39.98,2,19.99,0
392,9/21/2014,JG-15115,50,0,16,JG-15115,TEC-PH-10003012,246.384,2,123.192,1
393,9/21/2014,JG-15115,73,1,8,JG-15115,TEC-CO-10002313,1799.97,3,599.99,1
394,6/7/2014,BP-11095,58,1,21,BP-11095,OFF-BI-10003982,12.462,3,4.154,1
395,6/30/2017,VP-21730,59,1,21,VP-21730,OFF-BI-10004492,75.792,3,25.264,1
396,10/17/2017,SS-20140,93,1,16,SS-20140,OFF-ST-10000798,49.96,2,24.98,0
397,10/17/2017,SS-20140,65,1,21,SS-20140,OFF-PA-10002552,12.96,2,6.48,1
398,10/31/2015,HP-14815,90,0,11,HP-14815,OFF-SU-10002573,70.12,4,17.53,1
399,9/8/2016,AG-10675,85,1,10,AG-10675,OFF-ST-10001580,35.952,3,11.984,1
400,9/8/2016,AG-10675,90,0,15,AG-10675,FUR-BO-10004834,2396.2656,4,599.0664,1
401,9/8/2016,AG-10675,75,0,18,AG-10675,OFF-ST-10000934,131.136,4,32.784,1
402,9/8/2016,AG-10675,72,0,9,AG-10675,TEC-AC-10000158,57.584,2,28.792,1
403,12/24/2014,LF-17185,99,1,8,LF-17185,OFF-PA-10001947,9.568,2,4.784,1
404,4/16/2014,SP-20650,100,0,19,SP-20650,OFF-AR-10003478,39.072,6,6.512,1
405,12/24/2017,RF-19840,63,1,23,RF-19840,OFF-AP-10004249,35.91,3,11.97,1
406,12/8/2017,KH-16510,63,1,15,KH-16510,TEC-AC-10000158,179.95,5,35.99,1
407,12/8/2017,KH-16510,59,0,15,KH-16510,TEC-CO-10004115,1199.976,3,399.992,1
408,12/8/2017,KH-16510,86,1,13,KH-16510,OFF-PA-10003724,27.15,5,5.43,1
409,12/8/2017,KH-16510,83,1,14,KH-16510,FUR-TA-10002041,1004.024,7,143.432,0
410,12/8/2017,KH-16510,65,1,8,KH-16510,OFF-PA-10002893,9.68,1,9.68,1
411,12/8/2017,KH-16510,64,1,21,KH-16510,OFF-LA-10003766,28.35,9,3.15,0
412,12/8/2017,KH-16510,60,1,19,KH-16510,OFF-PA-10001970,55.98,1,55.98,1
413,12/8/2017,KH-16510,87,1,26,KH-16510,FUR-BO-10001972,1336.829,13,102.833,1
414,12/8/2017,KH-16510,50,1,12,KH-16510,FUR-CH-10003956,113.568,2,56.784,0
415,11/3/2017,KC-16675,79,1,16,KC-16675,OFF-PA-10000157,139.86,7,19.98,0
416,11/3/2017,KC-16675,79,1,18,KC-16675,FUR-CH-10001891,307.136,4,76.784,0
417,6/24/2017,CJ-12010,80,1,26,CJ-12010,OFF-AR-10004344,95.92,8,11.99,0
418,4/14/2016,PB-19150,93,1,17,PB-19150,FUR-CH-10004886,383.8,5,76.76,1
419,11/6/2017,VB-21745,66,1,7,VB-21745,OFF-PA-10003845,5.78,1,5.78,0
420,3/4/2017,SP-20860,55,1,17,SP-20860,OFF-AR-10001573,9.32,4,2.33,0
421,3/4/2017,SP-20860,80,1,14,SP-20860,OFF-EN-10000483,15.25,1,15.25,1
422,6/22/2014,JE-15745,94,1,15,JE-15745,TEC-AC-10004114,196.752,6,32.792,1
423,10/19/2017,MP-17965,71,1,23,MP-17965,FUR-FU-10004712,56.56,4,14.14,1
424,10/19/2017,MP-17965,95,1,23,MP-17965,OFF-ST-10000918,32.7,3,10.9,1
425,8/21/2017,NF-18385,71,1,18,NF-18385,FUR-CH-10000015,866.4,4,216.6,1
426,11/23/2017,JM-15265,68,1,9,JM-15265,FUR-FU-10003347,28.4,2,14.2,1
427,11/23/2017,JM-15265,60,1,17,JM-15265,OFF-BI-10001543,287.92,8,35.99,1
428,9/12/2014,SD-20485,77,1,18,SD-20485,TEC-MA-10000029,69.99,1,69.99,1
429,10/1/2017,KH-16630,96,0,17,KH-16630,OFF-AR-10000369,6.672,6,1.112,0
430,4/15/2016,RB-19795,86,1,16,RB-19795,OFF-BI-10004584,189.588,2,94.794,1
431,4/15/2016,RB-19795,80,1,23,RB-19795,TEC-AC-10004659,408.744,7,58.392,1
432,4/15/2016,RB-19795,64,0,24,RB-19795,TEC-AC-10004659,291.96,5,58.392,1
433,4/15/2016,RB-19795,85,1,15,RB-19795,OFF-ST-10000617,4.768,2,2.384,0
434,6/6/2016,DB-13060,93,1,22,DB-13060,OFF-ST-10003306,714.3,5,142.86,1
435,12/19/2014,MK-18160,72,0,16,MK-18160,OFF-BI-10000773,4.812,2,2.406,1
436,12/19/2014,MK-18160,87,1,16,MK-18160,TEC-AC-10002600,247.8,5,49.56,1
437,6/12/2016,PO-19180,52,1,9,PO-19180,TEC-MA-10002937,1007.979,3,335.993,0
438,6/12/2016,PO-19180,71,1,18,PO-19180,OFF-PA-10001970,313.488,7,44.784,1
439,9/15/2017,BB-11545,73,1,24,BB-11545,OFF-PA-10002230,31.872,8,3.984,0
440,1/20/2017,CV-12805,86,1,21,CV-12805,FUR-CH-10003396,207.846,3,69.282,1
441,9/5/2016,PK-19075,86,1,11,PK-19075,FUR-FU-10000246,12.22,1,12.22,0
442,9/5/2016,PK-19075,93,0,15,PK-19075,OFF-ST-10000060,194.94,3,64.98,1
443,9/5/2016,PK-19075,100,0,23,PK-19075,OFF-ST-10003058,70.95,3,23.65,0
444,9/5/2016,PK-19075,96,0,18,PK-19075,OFF-PA-10002222,91.36,4,22.84,0
445,9/5/2016,PK-19075,94,0,12,PK-19075,FUR-CH-10002372,242.94,3,80.98,0
446,9/5/2016,PK-19075,55,1,20,PK-19075,OFF-LA-10001317,22.05,7,3.15,0
447,3/20/2017,TB-21595,66,1,12,TB-21595,FUR-FU-10000206,2.91,1,2.91,1
448,4/1/2016,RB-19360,58,0,12,RB-19360,OFF-AR-10000588,59.52,3,19.84,1
449,4/1/2016,RB-19360,67,0,21,RB-19360,OFF-ST-10001469,161.94,3,53.98,0
450,4/1/2016,RB-19360,100,1,21,RB-19360,OFF-AR-10001953,263.88,6,43.98,0
451,4/1/2016,RB-19360,51,0,19,RB-19360,OFF-AR-10003156,30.48,3,10.16,1
452,4/1/2016,RB-19360,77,1,19,RB-19360,OFF-AR-10004974,9.84,3,3.28,1
453,4/1/2016,RB-19360,56,1,23,RB-19360,TEC-PH-10002365,35.12,4,8.78,0
454,10/20/2017,EB-13705,94,1,22,EB-13705,FUR-TA-10001539,284.364,2,142.182,1
455,10/20/2017,EB-13705,61,1,10,EB-13705,OFF-ST-10000142,665.408,2,332.704,0
456,12/13/2016,KH-16630,77,0,13,KH-16630,TEC-AC-10001772,63.88,4,15.97,1
457,2/12/2014,SC-20095,81,0,18,SC-20095,FUR-CH-10000225,129.568,2,64.784,1
458,9/26/2016,NF-18385,100,1,21,NF-18385,FUR-CH-10002331,747.558,3,249.186,1
459,9/26/2016,NF-18385,50,0,20,NF-18385,OFF-EN-10001415,8.928,2,4.464,0
460,12/15/2015,JH-15985,87,1,16,JH-15985,OFF-AP-10002472,103.92,4,25.98,1
461,12/15/2015,JH-15985,65,1,29,JH-15985,TEC-AC-10004571,899.91,9,99.99,1
462,12/15/2015,JH-15985,97,1,21,JH-15985,OFF-BI-10001098,51.312,3,17.104,1
463,4/22/2016,TN-21040,64,1,10,TN-21040,FUR-FU-10000023,23.56,5,4.712,1
464,4/22/2016,TN-21040,71,1,25,TN-21040,FUR-TA-10001889,1272.63,6,212.105,1
465,4/22/2016,TN-21040,63,1,17,TN-21040,OFF-BI-10000315,28.485,5,5.697,0
466,4/22/2016,TN-21040,88,0,12,TN-21040,OFF-SU-10003505,185.376,2,92.688,1
467,4/22/2016,TN-21040,56,1,7,TN-21040,OFF-AP-10002578,78.272,2,39.136,0
468,1/17/2015,JS-15940,60,0,18,JS-15940,FUR-FU-10002918,254.744,7,36.392,1
469,3/31/2017,DS-13180,76,0,15,DS-13180,FUR-BO-10002824,205.3328,2,102.6664,1
470,12/16/2016,CC-12670,76,0,20,CC-12670,OFF-BI-10002194,4.788,3,1.596,0
471,12/20/2015,MH-17785,91,0,10,MH-17785,OFF-PA-10004071,55.48,1,55.48,1
472,11/9/2014,JP-15520,85,1,12,JP-15520,OFF-ST-10002743,340.92,3,113.64,1
473,11/9/2014,JP-15520,100,1,7,JP-15520,FUR-BO-10001601,222.666,2,111.333,1
474,11/9/2014,JP-15520,84,1,17,JP-15520,TEC-PH-10002680,703.968,4,175.992,1
475,11/9/2014,JP-15520,52,1,12,JP-15520,OFF-ST-10001321,92.52,6,15.42,0
476,11/9/2014,JP-15520,72,0,22,JP-15520,OFF-PA-10001509,62.65,7,8.95,1
477,11/9/2014,JP-15520,99,0,24,JP-15520,OFF-PA-10003465,94.85,5,18.97,0
478,7/12/2016,KH-16690,54,1,15,KH-16690,TEC-PH-10000149,95.76,6,15.96,1
479,10/27/2016,JE-15475,72,1,22,JE-15475,FUR-FU-10002671,40.2,3,13.4,1
480,6/26/2016,JG-15805,83,1,19,JG-15805,OFF-AR-10003045,14.7,5,2.94,1
481,6/26/2016,JG-15805,86,1,10,JG-15805,OFF-ST-10000689,704.25,5,140.85,1
482,10/6/2014,XP-21865,97,1,14,XP-21865,TEC-AC-10001445,9.09,3,3.03,1
483,7/22/2014,EM-14065,70,0,21,EM-14065,OFF-AR-10002053,5.96,2,2.98,0
484,7/22/2014,EM-14065,76,1,19,EM-14065,TEC-AC-10002567,159.98,2,79.99,1
485,6/10/2017,MT-18070,81,1,14,MT-18070,OFF-LA-10003923,29.6,2,14.8,1
486,6/10/2017,MT-18070,84,0,23,MT-18070,FUR-BO-10001337,514.165,5,102.833,0
487,6/10/2017,MT-18070,53,1,24,MT-18070,TEC-PH-10001924,279.96,5,55.992,1
488,10/29/2014,SA-20830,97,1,26,SA-20830,TEC-PH-10001363,2735.952,6,455.992,0
489,6/9/2014,CW-11905,60,1,11,CW-11905,TEC-PH-10000376,7.992,1,7.992,1
490,6/9/2014,CW-11905,50,1,21,CW-11905,TEC-AC-10000303,63.984,2,31.992,1
491,6/9/2014,CW-11905,76,1,20,CW-11905,OFF-AR-10001953,70.368,2,35.184,0
492,9/14/2014,AJ-10960,85,1,11,AJ-10960,OFF-ST-10001809,449.15,5,89.83,0
493,9/14/2014,AJ-10960,51,1,12,AJ-10960,OFF-EN-10003845,11.07,3,3.69,1
494,5/9/2016,SS-20590,80,1,17,SS-20590,TEC-AC-10000991,93.98,2,46.99,1
495,3/18/2016,RO-19780,84,1,9,RO-19780,FUR-TA-10001857,189.882,3,63.294,1
496,12/27/2015,MD-17350,78,1,18,MD-17350,OFF-EN-10001434,105.42,2,52.71,1
497,7/25/2016,SC-20095,86,1,26,SC-20095,OFF-BI-10002498,119.616,8,14.952,0
498,7/25/2016,SC-20095,93,0,11,SC-20095,FUR-FU-10004864,255.76,4,63.94,0
499,7/25/2016,SC-20095,93,1,10,SC-20095,FUR-CH-10002602,241.568,2,120.784,1
500,7/25/2016,SC-20095,74,1,28,SC-20095,FUR-FU-10000073,69.3,9,7.7,0
501,5/30/2016,MY-17380,95,1,15,MY-17380,OFF-BI-10001670,22.62,2,11.31,1
502,5/30/2016,MY-17380,64,1,20,MY-17380,OFF-BI-10001658,14.952,2,7.476,1
503,5/30/2016,MY-17380,84,0,14,MY-17380,FUR-CH-10001215,801.568,2,400.784,1
504,5/30/2016,MY-17380,100,1,19,MY-17380,OFF-BI-10000831,2.376,3,0.792,0
505,5/30/2016,MY-17380,60,1,6,MY-17380,OFF-PA-10000357,32.792,1,32.792,0
506,11/12/2017,EB-13705,100,1,18,EB-13705,OFF-BI-10003274,15.92,5,3.184,1
507,3/16/2015,CM-12385,99,1,9,CM-12385,OFF-AR-10001662,2.74,1,2.74,1
508,3/16/2015,CM-12385,79,1,20,CM-12385,OFF-AR-10003856,8.34,3,2.78,1
509,3/16/2015,CM-12385,97,1,18,CM-12385,OFF-ST-10001228,46.74,3,15.58,0
510,3/16/2015,CM-12385,65,0,18,CM-12385,OFF-BI-10003527,6354.95,5,1270.99,1
511,11/26/2017,LS-17245,95,1,21,LS-17245,FUR-FU-10001290,126.3,3,42.1,1
512,11/26/2017,LS-17245,51,1,14,LS-17245,TEC-AC-10002399,38.04,2,19.02,1
513,10/20/2016,LF-17185,96,1,9,LF-17185,OFF-AR-10002053,7.152,3,2.384,0
514,12/21/2017,BN-11515,91,1,15,BN-11515,OFF-AR-10003811,6.63,3,2.21,1
515,12/21/2017,BN-11515,71,1,19,BN-11515,OFF-AR-10001246,5.88,2,2.94,0
516,1/22/2017,AD-10180,94,1,17,AD-10180,TEC-CO-10003236,2999.95,5,599.99,1
517,1/22/2017,AD-10180,83,0,12,AD-10180,OFF-ST-10004507,51.45,3,17.15,0
518,1/22/2017,AD-10180,83,1,17,AD-10180,OFF-PA-10001667,11.96,2,5.98,1
519,1/22/2017,AD-10180,54,1,15,AD-10180,OFF-ST-10004459,1126.02,3,375.34,0
520,3/22/2015,DB-13210,74,1,18,DB-13210,TEC-AC-10000171,18.392,1,18.392,1
521,3/22/2015,DB-13210,61,1,11,DB-13210,OFF-ST-10000736,129.568,2,64.784,1
522,3/22/2015,DB-13210,62,0,18,DB-13210,OFF-BI-10000285,14.112,9,1.568,1
523,1/23/2017,MC-17605,92,1,13,MC-17605,FUR-TA-10001857,210.98,2,105.49,1
524,5/21/2016,LH-17155,96,0,8,LH-17155,TEC-PH-10003555,55.176,3,18.392,1
525,5/21/2016,LH-17155,83,1,16,LH-17155,TEC-AC-10003832,66.26,2,33.13,0
526,12/26/2015,BD-11605,57,0,22,BD-11605,OFF-FA-10002815,22.2,5,4.44,1
527,10/21/2017,PH-18790,74,1,12,PH-18790,FUR-CH-10003379,683.952,3,227.984,1
528,10/21/2017,PH-18790,66,0,20,PH-18790,FUR-FU-10001756,45.696,3,15.232,1
529,9/3/2015,MG-18145,83,0,20,MG-18145,OFF-ST-10004963,36.336,3,12.112,0
530,9/3/2015,MG-18145,81,1,13,MG-18145,OFF-SU-10002881,666.248,1,666.248,0
531,9/3/2015,MG-18145,78,1,12,MG-18145,OFF-EN-10001335,52.512,6,8.752,1
532,11/7/2015,KB-16240,96,1,17,KB-16240,FUR-CH-10000595,190.72,1,190.72,0
533,9/7/2017,JC-15340,66,1,9,JC-15340,FUR-FU-10000448,47.94,3,15.98,0
534,5/29/2016,RL-19615,54,0,14,RL-19615,TEC-PH-10000984,979.95,5,195.99,0
535,5/29/2016,RL-19615,80,1,13,RL-19615,OFF-BI-10002557,22.75,5,4.55,1
536,7/10/2016,AA-10375,70,0,11,AA-10375,OFF-ST-10001325,16.768,2,8.384,0
537,9/3/2017,EP-13915,54,1,26,EP-13915,OFF-BI-10002429,42.616,7,6.088,0
538,12/3/2015,MP-17470,73,1,22,MP-17470,OFF-BI-10004528,10.752,4,2.688,0
539,12/7/2015,DK-12985,89,1,15,DK-12985,OFF-AP-10001271,152.94,3,50.98,1
540,12/7/2015,DK-12985,80,1,14,DK-12985,FUR-CH-10002647,283.92,4,70.98,1
541,2/1/2014,BD-11500,92,1,26,BD-11500,TEC-AC-10001432,468.9,6,78.15,1
542,7/14/2016,ES-14080,89,1,19,ES-14080,TEC-PH-10002262,380.864,8,47.608,1
543,12/18/2015,LM-17065,70,1,23,LM-17065,OFF-ST-10001809,646.776,9,71.864,1
544,5/11/2014,PG-18895,96,0,14,PG-18895,TEC-AC-10001465,58.112,2,29.056,0
545,5/11/2014,PG-18895,99,1,13,PG-18895,TEC-PH-10002597,100.792,1,100.792,0
546,5/11/2014,PG-18895,56,1,20,PG-18895,FUR-FU-10000723,66.112,4,16.528,1
547,11/19/2017,AS-10135,92,1,14,AS-10135,OFF-BI-10000404,41.28,6,6.88,1
548,11/19/2017,AS-10135,52,1,14,AS-10135,OFF-PA-10002986,13.36,2,6.68,1
549,11/15/2015,DK-13225,53,1,25,DK-13225,OFF-ST-10000604,250.272,9,27.808,1
550,11/15/2015,DK-13225,98,0,11,DK-13225,OFF-BI-10004738,11.364,3,3.788,0
551,11/15/2015,DK-13225,61,1,14,DK-13225,OFF-SU-10001935,8.72,5,1.744,1
552,4/15/2016,BD-11320,67,0,10,BD-11320,FUR-CH-10002024,1121.568,2,560.784,1
553,9/11/2017,RC-19960,54,0,13,RC-19960,FUR-FU-10003039,34.504,1,34.504,1
